"","GEOID20","id"
"1","42001000170",13
"2","42001000190",13
"3","42001000200",13
"4","42001000260",13
"5","42001000230",13
"6","42001000270",13
"7","42001000310",13
"8","42001000320",13
"9","42001000330",13
"10","42001000370",13
"11","42001000380",13
"12","42001000390",13
"13","42001000425",13
"14","42001000450",13
"15","42001000440",13
"16","42001000460",13
"17","42001000480",13
"18","42001000240",13
"19","42001000280",13
"20","42001000340",13
"21","42001000360",13
"22","42001000350",13
"23","42001000385",13
"24","42001000400",13
"25","42001000410",13
"26","42001000427",13
"27","42001000290",13
"28","42001000010",13
"29","42001000040",13
"30","42001000020",13
"31","42001000030",13
"32","42001000050",13
"33","42001000070",13
"34","42001000490",13
"35","42001000082",13
"36","42001000078",13
"37","42001000060",13
"38","42001000090",13
"39","42001000100",13
"40","42001000130",13
"41","42001000110",13
"42","42001000120",13
"43","42001000140",13
"44","42001000150",13
"45","42001000160",13
"46","42001000180",13
"47","42079000025",8
"48","42079000010",8
"49","42079000060",8
"50","42079000050",8
"51","42079000070",8
"52","42079000083",8
"53","42079000080",8
"54","42079000088",8
"55","42079000095",8
"56","42079000120",8
"57","42079000180",9
"58","42051000536",14
"59","42051001072",14
"60","42035000010",12
"61","42035000020",12
"62","42035000030",12
"63","42035000370",12
"64","42035000040",12
"65","42035000050",12
"66","42035000060",12
"67","42035000070",12
"68","42035000080",12
"69","42035000090",12
"70","42035000100",12
"71","42035000110",12
"72","42035000120",12
"73","42035000130",12
"74","42035000140",12
"75","42035000150",12
"76","42035000160",12
"77","42035000170",12
"78","42035000180",12
"79","42035000210",12
"80","42035000190",12
"81","42035000220",12
"82","42035000200",12
"83","42035000230",12
"84","42035000250",12
"85","42035000265",12
"86","42035000240",12
"87","42035000280",12
"88","42035000290",12
"89","42035000300",12
"90","42035000315",12
"91","42035000340",12
"92","42035000350",12
"93","42035000360",12
"94","42089000162",8
"95","42089000164",8
"96","42115000010",9
"97","42115000020",9
"98","42115000430",9
"99","42115000030",9
"100","42115000360",9
"101","42115000040",9
"102","42115000050",9
"103","42115000060",9
"104","42067000010",13
"105","42067000020",13
"106","42067000030",13
"107","42067000200",13
"108","42067000040",13
"109","42067000050",13
"110","42067000071",13
"111","42067000090",13
"112","42067000100",13
"113","42067000110",13
"114","42067000120",13
"115","42067000130",13
"116","42067000140",13
"117","42067000150",13
"118","42067000160",13
"119","42067000170",13
"120","42067000180",13
"121","42067000190",13
"122","42025000015",9
"123","42025000040",9
"124","42025000050",9
"125","42025000062",9
"126","42025000070",9
"127","42025000058",9
"128","42025000100",9
"129","42025000090",9
"130","42025000460",9
"131","42025000080",9
"132","42025000130",9
"133","42025000120",9
"134","42025000110",9
"135","42025000140",9
"136","42025000150",9
"137","42025000160",9
"138","42025000180",9
"139","42025000200",9
"140","42025000190",9
"141","42025000210",9
"142","42025000220",9
"143","42025000170",9
"144","42025000240",9
"145","42025000250",9
"146","42025000230",9
"147","42025000258",9
"148","42025000262",9
"149","42025000280",9
"150","42025000270",9
"151","42025000290",9
"152","42025000310",9
"153","42025000300",9
"154","42025000320",9
"155","42025000340",9
"156","42025000350",9
"157","42025000330",9
"158","42025000360",9
"159","42025000376",9
"160","42025000390",9
"161","42025000400",9
"162","42025000380",9
"163","42025000420",9
"164","42025000410",9
"165","42025000428",9
"166","42025000432",9
"167","42025000371",9
"168","42025000363",9
"169","42025000379",9
"170","42025000367",9
"171","42025000450",9
"172","42025000440",9
"173","42081000742",9
"174","42081000075",9
"175","42081000712",9
"176","42081000732",9
"177","42081000772",9
"178","42081000692",9
"179","42081000802",9
"180","42081000722",9
"181","42081000682",9
"182","42081000792",9
"183","42081000782",9
"184","42081000752",9
"185","42081000762",9
"186","42081000702",9
"187","42031000010",12
"188","42031000020",12
"189","42031000500",12
"190","42091003384",4
"191","42091003382",4
"192","42015000010",9
"193","42015000020",9
"194","42015000030",9
"195","42015000040",9
"196","42015000610",9
"197","42015000100",9
"198","42015000080",9
"199","42015000090",9
"200","42015000050",9
"201","42015000110",9
"202","42015000070",9
"203","42015000120",9
"204","42015000060",9
"205","42015000140",9
"206","42015000130",9
"207","42015000150",9
"208","42015000160",9
"209","42015000170",9
"210","42015000190",9
"211","42015000200",9
"212","42015000180",9
"213","42015000210",9
"214","42015000230",9
"215","42015000220",9
"216","42015000240",9
"217","42015000250",9
"218","42015000260",9
"219","42015000270",9
"220","42015000280",9
"221","42015000290",9
"222","42057000010",13
"223","42057000020",13
"224","42057000030",13
"225","42057000040",13
"226","42057000050",13
"227","42057000060",13
"228","42057000070",13
"229","42057000080",13
"230","42057000090",13
"231","42057000110",13
"232","42057000100",13
"233","42057000130",13
"234","42015000310",9
"235","42015000300",9
"236","42015000340",9
"237","42015000330",9
"238","42015000360",9
"239","42015000350",9
"240","42015000320",9
"241","42015000370",9
"242","42015000380",9
"243","42015000390",9
"244","42015000400",9
"245","42015000410",9
"246","42015000420",9
"247","42015000430",9
"248","42015000440",9
"249","42015000450",9
"250","42015000490",9
"251","42015000470",9
"252","42015000460",9
"253","42015000480",9
"254","42015000510",9
"255","42015000500",9
"256","42015000520",9
"257","42015000530",9
"258","42015000540",9
"259","42015000550",9
"260","42015000560",9
"261","42015000570",9
"262","42015000580",9
"263","42015000600",9
"264","42015000590",9
"265","42129001684",14
"266","42129001694",14
"267","42129001682",14
"268","42129001692",14
"269","42047000170",12
"270","42047000140",12
"271","42047000160",12
"272","42047000200",12
"273","42047000190",12
"274","42047000210",12
"275","42047000242",12
"276","42047000250",12
"277","42047000262",12
"278","42047000230",12
"279","42047000220",12
"280","42047000355",12
"281","42047000395",12
"282","42047000375",12
"283","42047000315",12
"284","42047000325",12
"285","42047000385",12
"286","42047000295",12
"287","42047000335",12
"288","42047000365",12
"289","42047000345",12
"290","42047000010",12
"291","42047000070",12
"292","42047000080",12
"293","42047000090",12
"294","42047000100",12
"295","42047000110",12
"296","42047000122",12
"297","42047000150",12
"298","42029000037",6
"299","42029000610",6
"300","42029000036",5
"301","420111578P1",6
"302","42011000020",7
"303","42011000032",6
"304","42011000570",7
"305","42011000056",6
"306","42011000054",6
"307","42011000040",6
"308","42011000034",6
"309","42011000051",6
"310","42011000058",6
"311","42011000060",7
"312","42011000052",6
"313","42011000070",7
"314","42011000120",6
"315","42011000100",6
"316","42011000110",6
"317","42011000080",6
"318","42011000090",6
"319","42011000140",6
"320","42011000130",6
"321","42011000150",6
"322","42011000170",6
"323","42011000192",6
"324","42011000212",6
"325","42011000208",6
"326","42011001694",7
"327","42011000250",6
"328","42011000310",6
"329","42011000330",6
"330","42011000355",6
"331","42011000395",6
"332","42011000358",6
"333","42011000380",6
"334","42011000392",6
"335","42011000420",7
"336","42011000430",7
"337","42011000460",7
"338","42011000480",6
"339","42011000510",7
"340","42011000580",7
"341","42011000590",7
"342","42011001640",6
"343","42011001630",6
"344","42011000540",6
"345","42011000545",6
"346","42011000610",6
"347","42011000600",6
"348","42011000618",6
"349","42011000623",6
"350","42011000628",6
"351","42011000640",7
"352","42011000652",7
"353","42011000646",6
"354","42011000662",6
"355","42011000654",7
"356","42011000700",7
"357","42011000690",7
"358","42011000776",6
"359","42011000767",6
"360","42011000785",6
"361","42011000810",6
"362","42011000742",6
"363","42011000782",6
"364","42011000730",6
"365","42011000830",6
"366","42011000850",7
"367","42011001390",7
"368","42011001330",6
"369","42011001160",6
"370","42011001130",6
"371","42011001405",6
"372","42011001418",6
"373","42011001438",7
"374","42011001442",7
"375","42011000960",6
"376","42011000920",6
"377","42011001285",6
"378","42011001250",6
"379","42011001070",6
"380","42011001050",6
"381","42011001452",6
"382","42011001580",6
"383","42011001480",6
"384","42011000885",6
"385","42011000980",6
"386","42011001305",6
"387","42011001495",6
"388","42011001487",6
"389","42011001578",6
"390","42011001550",6
"391","42011001571",6
"392","42011001558",6
"393","42011001010",6
"394","42011001230",6
"395","42011001520",6
"396","42011001485",6
"397","42011001510",6
"398","42011001030",6
"399","42011001660",6
"400","42011001795",6
"401","42011001775",6
"402","42011001770",6
"403","42011001060",6
"404","42011001790",6
"405","42011001670",6
"406","42011001680",6
"407","42011001692",7
"408","42011001700",6
"409","42011001715",6
"410","42011001705",6
"411","42011001750",7
"412","42011001760",6
"413","42011000160",6
"414","42011000180",6
"415","42011000188",6
"416","42011000200",6
"417","42011000220",6
"418","42011000230",6
"419","42011000295",6
"420","42011000280",6
"421","42011000292",6
"422","42011000260",6
"423","42011000270",6
"424","42011000320",6
"425","42011000340",6
"426","42011000406",7
"427","42011000365",6
"428","42011000402",7
"429","42011000399",6
"430","42011000397",6
"431","42011000384",6
"432","42011000410",7
"433","42011000388",6
"434","42011000440",7
"435","42011000450",6
"436","42011000470",7
"437","42011000490",6
"438","42011000500",6
"439","42011000520",7
"440","42011000670",6
"441","42011000680",7
"442","42011000710",6
"443","42011000720",6
"444","42011000750",6
"445","42011000779",6
"446","42011000790",6
"447","42011000800",6
"448","42011000770",6
"449","42011000760",6
"450","42011000820",6
"451","42011000771",6
"452","42011000840",7
"453","42011001370",6
"454","42011001380",6
"455","42011001360",6
"456","42011001185",6
"457","42011001140",6
"458","42011001145",6
"459","42011001110",6
"460","42011001398",6
"461","42011001412",6
"462","42011001430",6
"463","42011001120",6
"464","42011001350",6
"465","42011000970",6
"466","42011000930",6
"467","42011001340",6
"468","42011000940",6
"469","42011000860",6
"470","42011001260",6
"471","42011001080",6
"472","42011001040",6
"473","42011001310",6
"474","42011001448",6
"475","42011001460",6
"476","42011001470",6
"477","42011001020",6
"478","42011000990",6
"479","42011000910",6
"480","42011001095",6
"481","42011000880",6
"482","42011001502",6
"483","42011001477",6
"484","42011001574",6
"485","42011001576",6
"486","42011001530",6
"487","42011001560",6
"488","42011001579",6
"489","42011001572",6
"490","42011001000",6
"491","42011001210",6
"492","42011001240",6
"493","42011001540",6
"494","42011001220",6
"495","42011001170",6
"496","42011001610",7
"497","42011001620",7
"498","42011001650",6
"499","42011001780",6
"500","42109000010",9
"501","42109000020",9
"502","42109000030",9
"503","42109000040",9
"504","42109000050",9
"505","42109000060",9
"506","42109000080",9
"507","42109000090",9
"508","42109000100",9
"509","42109000110",9
"510","42109000130",9
"511","42109000140",9
"512","42109000150",9
"513","42109000155",9
"514","42109000165",9
"515","42109000170",9
"516","42109000180",9
"517","42109000200",9
"518","42109000190",9
"519","42109000220",9
"520","42109000230",9
"521","42109000240",9
"522","42109000250",9
"523","42109000260",9
"524","42109000270",9
"525","42021000060",12
"526","42021000025",12
"527","42021000055",12
"528","42021000010",12
"529","42021000080",12
"530","42021000090",12
"531","42021000430",12
"532","42021000440",12
"533","42021001900",12
"534","42021000280",12
"535","42021001910",12
"536","42021000695",12
"537","42021001146",14
"538","42021000881",14
"539","42021000966",14
"540","42021000250",12
"541","42021001041",14
"542","42021001060",14
"543","42021000210",12
"544","42021000220",12
"545","42021000260",12
"546","42021000175",14
"547","42021001105",14
"548","42021000270",12
"549","42021000305",12
"550","42021000335",12
"551","42021000420",12
"552","42021000325",12
"553","42021000350",12
"554","42021000390",14
"555","42021000540",12
"556","42021000520",12
"557","42021000560",12
"558","42021000595",12
"559","42021000615",12
"560","42021001230",12
"561","42021000730",12
"562","42021001220",14
"563","42021001241",14
"564","42021001280",14
"565","42021001321",12
"566","42021001490",12
"567","42021001505",12
"568","42021001340",12
"569","42021001350",12
"570","42021001555",12
"571","42021001510",12
"572","42021001540",12
"573","42021001395",12
"574","42021001361",12
"575","42021001380",12
"576","42021001385",12
"577","42021001405",12
"578","42021001880",12
"579","42021001890",12
"580","42021001951",14
"581","42021001941",14
"582","42021001931",14
"583","42021001580",12
"584","42021001595",12
"585","42021001616",12
"586","42021001660",14
"587","42021001995",12
"588","42021001720",14
"589","42021001730",14
"590","42021001760",12
"591","42021001785",12
"592","42021001851",14
"593","42021001860",14
"594","42021002010",12
"595","42021000826",14
"596","42021000786",14
"597","42021001920",14
"598","42021001055",14
"599","42021001016",14
"600","42021000154",12
"601","42021001035",14
"602","42021001155",14
"603","42021000200",12
"604","42021000190",12
"605","42021001125",14
"606","42021001190",14
"607","42021000457",12
"608","42021000235",12
"609","42021000290",12
"610","42021001290",12
"611","42021000675",12
"612","42021000660",12
"613","42021000315",12
"614","42021000405",14
"615","42021000367",12
"616","42021000530",12
"617","42131000175",9
"618","42097000560",9
"619","42097000872",9
"620","42097000871",9
"621","42117000350",12
"622","42021000550",12
"623","42021000575",14
